ID,AGE,INCOME,SEX,MARRIED,FICO,OWNHOME
864602703,43,22,M,1,719,0
864618347,50,32,M,1,748,0
864639884,59,64,M,1,670,0
864682992,37,61,M,0,750,1
865125256,27,51,F,0,735,1
865154774,44,51,M,1,721,0
865183065,48,52,F,0,682,0
865197992,38,40,M,0,678,0
865227437,45,55,M,1,677,0
865241340,62,66,M,1,672,1
865271635,54,41,F,1,661,0
865586648,46,25,M,0,653,0
866078034,,,,,656,
866155727,45,36,F,1,683,0
866232647,50,46,F,1,680,0
866246586,51,32,M,0,767,0
866347605,43,19,F,1,692,0
866400219,33,23,F,0,696,1
866569721,38,51,M,0,711,0
866813871,58,32,M,1,629,1
866824378,28,17,M,0,686,0
866885792,40,59,M,0,672,1
867511060,46,17,F,1,662,0
867669634,60,37,F,1,701,0
867752546,43,36,F,0,725,0
867841103,61,36,M,1,723,1
868246135,,,,,690,
868344973,59,52,M,1,622,0
868464710,49,51,M,1,711,0
868691817,35,20,M,1,707,0
869102785,55,68,M,1,680,0
869878549,46,64,M,1,677,1
870713399,52,57,F,1,687,1
871028838,41,43,F,1,678,0
871112695,45,58,F,0,727,1
871470690,38,63,F,0,669,1
871570932,48,20,F,0,689,0
871605158,39,60,F,0,734,0
871708440,37,21,F,0,692,0
871881267,52,29,F,1,683,0
871886025,50,19,F,1,662,0
872127866,38,32,F,0,775,0
872185485,43,23,F,0,680,0
872395763,41,48,F,1,661,0
872800232,41,70,M,0,698,0
872913822,41,65,M,1,671,1
873017762,52,38,F,1,704,1
873347572,48,33,F,1,671,0
873634994,35,57,F,1,663,0
873682078,45,44,F,1,659,0
874130432,38,68,M,0,715,1
874398309,40,40,F,1,712,0
874462052,54,53,M,1,,0
874513856,44,44,F,1,704,0
874530941,65,42,M,1,682,0
874716815,48,32,F,1,678,1
874793162,24,41,F,0,652,0
874847538,21,39,M,0,731,1
875029683,40,57,M,1,698,0
875072999,39,58,F,0,693,1
875082553,37,36,F,0,660,0
875353232,45,63,M,1,701,1
875378109,56,22,M,0,721,0
875745261,56,24,F,1,652,1
875798433,45,18,M,0,689,0
876141521,46,62,M,1,698,1
876481475,43,62,F,0,715,1
877359229,44,42,M,0,709,0
877571764,30,41,M,0,684,0
877710159,29,51,F,0,673,0
878263816,56,48,M,0,684,0
878695178,40,53,F,1,713,0
878740744,32,29,M,1,675,0
878774279,42,32,F,1,711,0
879110256,51,51,F,1,687,0
879411264,46,47,M,1,704,0
879476224,43,22,F,1,738,0
879712232,33,36,M,0,709,0
879772828,71,19,M,1,708,0
879786660,48,64,F,1,675,1
879969297,49,61,F,1,696,0
880109405,56,67,F,1,741,0
880331547,50,35,F,1,717,0
880476477,53,30,F,1,764,0
880477166,51,40,F,1,705,0
880558314,50,75,M,0,674,1
880821455,44,69,M,1,703,0
880882801,40,60,F,1,723,1
880894047,55,62,F,1,645,1
881121328,32,50,M,0,699,0
881150265,44,61,F,0,730,1
881207334,53,39,F,1,699,1
881345749,21,51,M,0,717,0
881389307,49,26,F,1,623,1
881529594,51,29,M,1,716,0
881601415,39,53,M,0,693,0
882844988,37,63,M,0,688,0
882914750,37,63,M,0,695,0
882963903,47,20,F,1,676,0
883139549,53,65,M,1,668,0
883354273,32,63,M,0,698,1
883413675,48,60,F,0,659,0
883442344,44,52,M,1,716,1
883601176,31,55,F,0,677,0
884185295,47,43,M,1,707,0
884423194,50,59,M,0,716,1
884459987,52,63,M,1,686,1
884659912,29,52,F,0,724,0
884674691,36,65,F,1,687,1
884753027,49,36,F,1,711,0
885197404,38,50,M,0,647,0
885412334,45,48,M,1,730,0
885533579,,,,,691,
885660252,21,59,F,1,729,1
885661773,41,45,F,1,735,0
885989055,49,42,F,1,706,0
886010264,25,66,M,1,647,0
886369128,56,48,M,1,716,0
886701299,56,37,F,1,712,0
886933694,47,72,M,1,679,0
887099271,50,32,M,1,689,1
887110623,52,44,F,0,697,0
887253062,47,55,F,0,624,0
887287033,20,69,M,0,669,0
887491647,48,39,F,0,700,0
887631137,50,41,F,1,728,1
887631500,47,31,M,0,726,1
888040345,56,67,F,1,686,0
888092939,57,74,M,1,640,0
888285259,34,39,F,0,740,1
888322597,55,45,M,1,690,0
888430557,54,47,F,1,725,0
888898527,,,,,680,
888931787,64,64,F,1,634,0
889181075,42,59,M,0,677,1
889184367,58,41,F,0,684,0
889191091,26,52,M,0,633,0
889357255,58,53,M,1,709,0
889409262,36,52,M,0,709,0
889431539,55,35,F,1,677,0
889446824,47,38,M,0,706,1
889483324,43,42,M,1,703,1
889672521,52,54,F,1,731,0
889794538,31,52,M,0,728,0
890030268,30,45,F,0,715,1
890379438,44,58,M,1,711,1
890522058,44,55,F,1,701,0
891411597,28,29,F,0,638,0
891697691,48,24,F,1,723,0
891733266,40,60,F,1,724,0
892028418,35,52,M,0,616,0
892495363,54,57,M,1,663,0
892707979,45,39,F,1,709,1
893054575,32,22,F,1,688,0
893353910,49,73,F,1,705,1
893515950,19,36,F,0,663,0
893749091,53,54,M,0,708,1
893999731,48,54,M,1,720,0
894448561,35,47,M,0,664,1
894724477,27,68,M,0,715,0
894773152,48,63,M,1,735,0
894788349,53,66,F,1,687,0
894817845,56,39,F,1,677,0
894888871,24,59,F,1,715,0
894909873,49,53,M,1,662,0
895371701,55,29,F,0,704,1
895576867,50,35,F,1,720,1
895636708,46,56,F,1,694,0
895790191,49,64,M,1,707,1
896780959,46,54,M,1,727,0
897011890,55,29,F,1,730,0
897031618,52,70,M,0,691,0
897112202,37,41,F,0,704,0
897242578,36,46,M,0,670,0
897381575,60,60,F,1,721,0
897431248,50,69,M,0,670,1
897576217,43,71,M,0,735,0
897728267,58,54,F,1,727,0
897872743,50,38,F,1,723,0
897990694,55,72,M,0,670,0
898017199,58,65,M,1,715,1
898351971,47,67,F,1,665,1
898443137,46,30,F,1,679,1
898629397,49,32,F,0,653,0
898705310,39,78,M,0,703,1
899226583,30,54,F,0,693,0
899351299,55,68,M,1,740,0
899383048,44,40,F,1,658,0
899524963,50,44,M,0,695,0
899713429,44,73,F,1,713,1
900434007,43,61,M,1,707,0
900520009,42,59,M,1,633,0
900587863,39,58,M,0,704,1
900863849,53,62,M,1,670,1
900904390,41,52,F,1,685,0
901011039,55,53,M,1,705,0
901014517,,,,,669,
901509734,58,18,M,1,654,0
901739373,58,19,M,1,678,1
901958111,23,28,F,0,694,0
901980929,54,31,M,0,667,0
901992025,41,37,M,1,703,0
902111920,55,66,M,0,722,1
902378706,36,55,M,0,680,1
902537213,46,49,M,1,696,0
903206803,35,42,M,0,658,0
903884330,27,43,F,0,709,1
904141442,37,60,M,0,678,0
904163385,39,40,F,0,734,0
904417255,45,37,F,1,681,0
904805585,41,64,F,0,682,1
905169087,33,66,F,0,686,0
905640403,27,17,F,0,737,1
905751309,52,39,F,1,714,0
905781454,54,19,F,1,682,0
906097105,44,18,M,1,683,0
906365256,35,38,F,0,702,0
906391100,18,52,F,0,622,0
906458130,70,59,F,1,621,0
906478665,43,67,F,0,711,0
906556258,37,54,M,0,662,0
906699413,41,16,F,1,730,0
907110406,53,80,M,1,663,0
907178178,48,55,M,1,653,0
907401853,42,20,M,1,672,0
907568047,57,32,F,1,709,0
907617766,,,,,697,
907631318,54,60,M,1,686,1
907920227,58,39,F,1,763,0
908182260,42,64,F,1,732,1
908264815,53,30,F,1,671,1
908286315,52,58,F,1,670,0
908461803,42,59,M,1,716,1
908534030,51,41,F,1,710,0
908623564,37,60,M,0,710,0
908694336,45,67,M,0,716,0
908710057,47,73,M,1,736,1
909278183,35,51,F,0,723,0
909515484,44,43,M,1,703,1
909634018,66,35,M,0,698,1
909930920,40,23,M,1,697,0
909955798,53,34,F,1,766,0
910139171,33,39,F,0,742,0
910379740,31,37,F,0,704,0
910416437,38,30,F,0,752,0
910421254,50,69,F,1,723,0
910937640,44,23,F,0,693,1
911**5815,31,55,M,0,651,1
911160370,53,19,F,1,674,0
911583506,41,18,F,1,635,0
912160796,48,20,F,0,677,1
912285802,70,33,F,1,706,0
912353336,41,51,F,1,710,0
912803178,36,28,M,0,659,0
913082436,36,52,F,0,685,1
913414617,46,59,M,1,720,1
914195976,61,37,M,0,689,1
914210988,48,69,M,1,713,0
914376806,45,17,M,1,641,0
914792626,54,17,M,0,687,1
914837800,43,48,M,1,663,0
914850224,38,36,F,0,631,0
914871748,47,59,M,1,690,1
915078015,51,73,F,1,753,1
915245430,64,17,F,1,648,0
915394537,39,36,M,0,713,1
915401553,56,54,F,1,696,0
915582284,,,,,725,
916206053,54,41,M,1,676,0
916413716,56,63,M,1,644,0
916687516,51,37,M,1,662,0
916931173,52,22,F,1,679,1
917139127,71,51,M,1,696,0
917152088,46,21,F,1,635,0
917420234,55,43,F,1,647,0
917437907,38,77,M,0,674,0
917706129,53,59,F,1,719,1
918130177,29,71,M,0,684,0
918375952,74,50,M,1,672,0
918716600,45,30,F,1,712,0
919054429,49,38,M,0,704,1
919111826,56,34,M,1,709,0
919171086,28,63,F,0,641,0
919312982,40,62,M,1,722,1
919430288,55,30,M,1,764,0
919633934,41,54,M,0,669,0
920385614,45,48,F,0,718,0
920425002,43,50,M,1,703,0
920584304,54,68,M,1,699,0
920743189,54,50,M,1,689,0
920870180,42,55,M,1,693,0
921504546,47,50,F,1,680,0
921736141,54,18,M,0,715,0
921796143,37,56,M,0,685,1
921824461,59,62,M,1,699,0
921942827,49,53,M,1,656,0
922029329,23,26,F,0,634,1
922438879,41,41,F,1,657,1
922637505,34,67,M,0,692,1
922709402,45,50,M,1,689,0
922817720,38,38,F,1,700,0
922883645,73,28,M,1,713,1
922888073,44,19,F,0,669,1
923032654,44,82,F,1,767,1
923214695,33,24,M,0,652,0
923387926,34,33,F,1,733,0
923726845,65,36,F,1,694,0
923838003,26,67,M,0,730,0
924313067,49,61,F,1,669,1
924534168,55,55,M,1,716,0
924682777,38,51,F,0,707,0
924813522,46,65,M,1,727,1
924834616,31,63,M,0,706,0
924846300,31,44,M,0,676,0
924933968,40,58,F,1,735,1
925303662,48,69,M,1,673,0
925326679,40,33,M,1,620,0
925353134,45,18,F,0,688,0
925694975,,,,,712,
925857392,48,54,M,1,693,0
926**0346,46,20,M,0,643,0
926051108,49,40,F,1,684,0
926331739,37,38,F,0,700,0
926616157,46,38,F,1,716,1
926779690,49,53,M,1,675,0
926949999,46,66,M,0,698,1
927453067,52,33,F,1,676,0
927926577,63,53,F,1,757,0
928336512,55,37,M,1,669,0
928536948,42,45,M,0,707,0
928558320,51,44,F,1,672,0
928667510,39,69,M,0,704,0
928709334,31,64,F,0,680,1
928715909,25,58,M,0,669,0
928736797,46,58,M,1,689,1
928908152,46,95,M,1,691,1
928960896,38,58,F,0,715,1
928986610,43,50,M,1,762,0
929315385,39,27,F,0,691,1
929600302,37,62,F,0,710,1
929654750,44,37,M,1,729,1
929659142,39,61,M,0,679,0
929829045,36,53,F,0,691,0
930317572,43,26,F,1,695,1
930408367,58,34,M,1,677,1
930507070,42,55,M,0,695,0
930802484,23,34,M,1,641,1
930863307,55,62,M,1,702,1
930926621,41,37,M,1,657,0
931112869,62,63,M,0,679,0
931299009,45,52,M,0,718,0
931445242,45,73,M,1,674,1
931485669,45,66,M,1,707,0
931682737,58,44,F,1,663,0
932014694,40,47,M,1,689,0
932191500,32,27,F,0,692,1
932262825,49,63,F,1,675,0
932990728,39,27,F,0,710,0
933034063,36,45,F,0,676,0
933185634,47,23,F,1,708,1
933210431,35,24,M,1,727,0
933223689,53,45,F,1,701,0
933478122,57,20,F,1,667,1
933852956,51,33,F,1,667,0
934205965,40,44,M,1,656,0
934313772,33,52,M,0,689,0
934350249,45,42,M,1,654,0
935576441,46,44,M,0,681,0
935767292,45,29,F,0,689,0
936187153,38,66,M,0,722,1
936312065,49,52,M,1,723,0
936335582,26,48,M,1,642,0
936749784,54,58,M,1,692,0
936758392,60,26,M,1,707,1
936952308,29,70,M,0,708,0
937224667,21,31,M,0,690,1
937245668,45,53,F,1,682,0
937384364,39,50,M,0,746,0
937506168,42,71,M,1,693,1
937549059,58,62,M,1,690,1
937815929,35,31,F,0,693,1
938010755,44,37,M,1,716,1
938029054,39,59,F,0,670,0
938309247,,,,,653,
938747325,35,52,M,0,680,0
938945130,49,45,F,0,696,0
939151359,34,67,M,0,707,1
939214229,32,53,F,0,755,0
939392539,44,20,M,1,703,0
939789976,32,58,F,0,710,0
939927473,55,27,F,1,630,1
940068950,36,67,M,0,682,0
940192133,40,63,M,1,646,1
940375479,46,64,M,0,706,0
940443945,37,52,F,0,670,0
940705573,48,58,M,1,675,1
941152974,42,89,F,0,721,0
941998389,38,68,M,0,659,1
942585970,43,21,F,0,695,0
942943400,45,53,F,0,709,1
943046177,51,23,F,1,679,0
943523252,26,35,M,0,657,0
943964848,31,64,M,0,668,0
944123615,41,55,M,0,702,0
944291371,39,73,F,0,715,0
944331937,34,61,F,1,678,0
944451912,31,60,M,1,707,1
944810998,52,48,F,1,720,0
945261924,55,31,F,0,723,0
945520791,43,17,M,0,659,0
946297714,51,58,F,1,662,1
946755771,56,50,F,1,720,0
947048092,35,29,M,0,709,0
947061754,27,25,F,0,703,1
947311609,45,69,F,0,682,1
947666351,33,50,F,0,679,0
947715505,41,64,M,1,644,0
947744001,57,53,M,0,716,0
947768177,60,39,F,1,700,1
947926754,42,82,M,1,708,0
948224915,19,62,F,1,718,0
948262933,54,51,M,0,680,0
948550230,48,66,M,1,735,0
948650502,36,19,F,0,689,0
949211562,40,63,M,1,701,0
949415716,39,55,F,0,694,0
949839935,30,24,M,0,708,0
949932135,39,42,M,0,738,0
950049137,46,27,M,1,693,0
950346558,40,64,F,1,748,0
950360438,39,66,F,0,689,1
950375362,36,62,M,0,719,0
950469555,55,28,M,1,658,0
951015221,49,61,M,1,,1
951152880,20,65,F,1,685,0
951211052,33,67,M,0,701,1
951224641,37,20,F,0,713,0
951340040,48,42,F,0,676,0
951354907,33,64,M,0,735,1
951409209,32,41,M,1,689,1
951620158,49,71,M,0,715,0
951758961,25,66,M,1,732,1
952574191,51,69,M,1,700,0
952694590,25,61,M,0,681,1
952849848,39,70,M,0,675,0
952928254,29,61,F,0,697,1
953129928,51,69,F,1,722,1
953371114,33,27,M,0,692,0
953515873,50,49,F,1,687,0
953529081,31,23,F,1,741,0
953687638,60,54,M,1,688,1
953994560,39,72,F,0,732,0
954012376,51,44,M,0,709,1
954123315,46,56,M,1,583,0
954183910,50,69,M,1,609,0
954211457,45,41,M,0,706,1
954307045,46,24,F,1,665,0
954345757,46,65,M,1,690,1
954401406,,,,,713,
954521265,47,30,F,1,650,0
954978002,51,29,F,1,701,0
955047827,41,35,F,1,706,1
955075081,48,57,F,1,673,0
955207261,53,48,M,1,664,1
955608993,53,48,F,1,688,1
955917679,44,65,M,1,677,1
955972406,37,33,F,0,700,0
957047476,51,67,M,1,699,0
957875303,37,61,M,0,718,1
958088883,46,21,M,1,686,0
958192125,41,34,M,1,706,0
958392877,42,25,F,1,682,0
958527764,35,57,F,0,672,0
958642855,50,52,M,0,745,0
958994177,41,37,M,1,755,1
959066156,53,41,M,1,697,0
959082012,41,61,M,0,679,0
959157434,39,34,M,0,691,0
959510496,42,32,M,0,631,1
959577074,,,,,717,
960131803,42,60,F,1,703,1
960364924,64,20,M,0,700,1
960393833,59,40,F,0,661,0
960723272,45,45,F,1,713,1
960903988,49,19,F,1,669,0
961093238,48,51,F,1,629,1
961476751,,,,,679,
961566421,27,73,F,0,683,1
961695613,33,34,F,0,651,1
961759736,41,36,F,1,728,0
961774235,20,55,M,0,685,0
962079563,42,24,M,1,702,0
962161062,63,35,M,0,678,1
962240565,75,56,M,1,750,0
962317638,40,60,F,1,652,0
962497471,40,25,F,1,721,1
962576033,46,46,M,1,649,0
962733195,35,49,M,1,668,0
962948780,55,58,M,1,721,1
963288533,30,60,F,0,715,0
963621160,36,40,F,0,640,0
963694702,38,58,M,0,695,1
963751306,44,35,F,0,716,0
963999189,49,47,M,1,639,1
964054950,49,30,F,1,646,0
964255234,53,40,M,0,719,1
964280500,43,58,M,1,711,0
964357061,53,74,M,1,690,0
965257828,,,,,663,
965285275,40,23,F,1,694,0
965353112,30,31,M,0,689,0
965932106,33,69,F,0,674,0
966011792,38,62,M,0,655,1
966504534,39,71,M,0,704,0
966645202,44,71,M,1,753,1
966709069,31,68,F,1,713,0
966795188,40,44,M,1,738,0
966899870,34,47,M,0,684,1
967100462,34,62,F,0,710,1
967352349,40,46,F,1,724,1
968239207,63,72,M,0,692,0
968474667,55,42,F,1,,0
969091861,24,41,F,1,672,0
969327002,43,35,F,1,740,0
969339942,43,59,M,1,749,1
969513937,46,63,M,1,651,1
969638688,64,61,M,1,690,0
970462453,53,35,F,1,696,0
970522058,39,51,M,0,741,0
970536083,44,70,M,1,680,0
970724336,47,67,M,1,710,0
970967472,63,37,F,0,717,1
971649191,38,74,F,0,704,0
971746669,30,66,M,1,689,1
971813532,42,52,F,1,743,0
971826065,46,46,M,1,726,0
972001566,47,68,M,1,675,0
972289749,47,42,F,1,721,0
972634504,51,46,M,1,696,0
972737493,49,55,M,1,714,0
972829059,31,67,M,0,671,1
972887639,44,30,M,1,720,1
972917892,62,55,M,1,728,0
972971404,36,32,M,0,624,0
973086328,57,17,M,0,714,0
973333515,66,31,M,1,693,0
973420391,55,70,F,1,686,1
973449989,42,74,F,1,635,0
973750851,55,57,M,1,745,1
973761117,49,16,M,1,694,0
973909547,56,23,F,1,698,0
973924647,50,59,M,1,718,1
974114523,31,61,F,1,671,1
974494910,34,52,F,0,715,0
974777913,48,22,F,1,687,0
974786565,37,64,M,0,671,0
974882374,33,44,M,0,663,0
974952203,54,59,M,1,695,0
975275959,52,68,F,1,704,1
975422348,48,15,F,1,690,1
975942726,34,83,M,0,758,1
976064555,38,43,M,0,749,0
976173038,55,32,M,1,682,0
976396462,51,34,F,1,756,0
977021898,32,32,M,0,643,1
977105038,54,65,F,1,735,0
977437875,46,48,F,0,682,0
977491536,57,62,F,1,697,1
977899452,56,46,M,0,750,1
978047958,52,18,F,1,724,0
978279132,43,68,M,1,706,1
978903424,63,40,F,1,684,0
978946243,30,31,M,0,709,0
978993121,58,41,F,1,696,0
979065358,49,51,M,1,694,1
979197626,60,66,M,1,641,0
979396488,47,47,M,1,712,0
979402728,49,25,F,1,715,0
979546412,42,40,M,1,686,0
979582887,35,85,F,0,702,1
979692406,33,74,F,0,649,1
979801304,42,32,F,1,701,1
980103380,58,52,F,0,731,0
980363983,26,63,M,1,689,0
981170673,68,69,M,1,,0
981241850,43,24,M,1,671,0
981364754,50,32,M,1,710,0
981394656,35,68,F,0,629,0
981595207,32,76,M,0,686,0
981784565,52,55,M,1,687,0
982761584,32,47,F,0,689,1
983396246,48,37,F,1,678,0
983540355,44,69,F,0,651,1
983579913,31,40,M,0,686,0
983691106,45,48,M,0,708,0
983868949,56,34,F,1,705,0
984060013,44,37,M,0,693,0
984075847,62,37,F,1,732,0
984101802,59,37,M,1,691,0
984307405,40,23,F,1,704,0
985067096,47,34,F,1,717,1
985175101,43,64,F,1,687,1
985452633,40,55,F,1,662,0
985646632,32,55,F,0,684,1
986**6541,43,36,M,1,633,0
986191675,40,36,F,1,672,1
986488673,38,66,M,0,674,0
986754568,41,45,M,1,711,0
986827379,40,60,F,1,740,1
986844647,42,29,M,1,662,0
986948264,44,37,F,0,652,0
987815657,62,36,F,1,753,0
988097443,41,62,M,1,692,1
988128211,36,29,M,0,687,0
988595138,62,65,M,1,714,1
989218008,52,56,M,1,683,0
989990124,43,69,M,1,660,0
990018582,42,52,M,1,719,0
990040401,35,38,F,0,709,0
990118077,47,63,M,1,701,1
990659216,56,49,F,1,661,0
990846226,,,,,674,
991055590,58,30,F,1,688,1
991464468,34,50,F,0,711,1
991566687,53,51,F,1,690,0
991578153,48,66,F,0,703,0
991579027,39,74,M,0,724,1
991951339,68,46,M,1,704,0
992220942,35,16,M,1,749,0
992388855,38,77,M,0,713,0
992573339,,,,,669,
992717415,52,35,M,1,690,1
992854023,37,52,F,0,706,0
993061824,40,63,F,1,694,1
993744735,38,62,M,0,689,0
993904552,48,56,M,1,734,0
993932855,50,54,M,1,655,0
994691216,66,25,M,1,668,0
994908235,75,58,M,1,669,0
994930565,47,67,M,1,696,0
995120733,57,59,F,0,695,0
995731245,34,58,M,0,683,0
995815863,38,22,F,0,687,1
995861274,51,53,F,1,673,0
995905636,24,64,M,0,729,0
995977989,58,64,M,1,705,1
996049333,48,46,F,1,731,0
996084051,40,49,M,1,690,0
996670374,44,73,M,1,701,0
996737376,40,47,M,1,667,1
996752367,50,53,F,1,671,0
996796736,31,51,M,0,757,0
996804893,45,53,F,1,684,1
997337621,52,55,M,1,704,0
997528100,37,51,F,0,635,1
997636227,32,44,F,0,701,0
997846837,28,57,M,1,736,0
997858727,65,56,F,0,666,0
998854649,73,50,M,1,660,1
998914125,70,38,M,1,721,1
999167522,51,23,M,1,707,1
999260901,33,27,F,0,669,0
999519072,43,78,M,0,673,0
999530482,19,70,M,0,689,0
999909436,39,41,F,0,730,0
